Name,Description,Stars,URL,Comment
renovate,Universal dependency update tool that fits into your workflows.,3,https://github.com/Unity-Technologies/renovate,Düşük popülerlik - Genel Unity paketi
ProjectAuditor,Project Auditor is an experimental static analysis tool for Unity Projects.,835,https://github.com/Unity-Technologies/ProjectAuditor,Popüler - Genel Unity paketi
PS-DOTSStructuralChangeTests,Tests for structural change performance in DOTS,6,https://github.com/Unity-Technologies/PS-DOTSStructuralChangeTests,Düşük popülerlik - Genel Unity paketi
PS-DOTSChunkDefragmentationSample,No description,7,https://github.com/Unity-Technologies/PS-DOTSChunkDefragmentationSample,Düşük popülerlik - Genel Unity paketi
Game-Simulation-Match-3-Sample,Game Simulation Match 3 Sample,39,https://github.com/Unity-Technologies/Game-Simulation-Match-3-Sample,Düşük popülerlik - Genel Unity paketi
idb,idb is a flexible command line interface for automating iOS simulators and devices,6,https://github.com/Unity-Technologies/idb,Düşük popülerlik - Genel Unity paketi
reflect.publisher.csharp,Use the Unity Reflect Publisher API to build C# applications or plugins that publish 3D models to Unity Reflect.,9,https://github.com/Unity-Technologies/reflect.publisher.csharp,Düşük popülerlik - Genel Unity paketi
com.unity.ads.ios-support,Provides support for App Tracking Transparency and SkAdNetwork API newly introduced in Apple iOS 14.,81,https://github.com/Unity-Technologies/com.unity.ads.ios-support,Düşük popülerlik - Genel Unity paketi
jsonnet-libs,Unity Jsonnet libs,7,https://github.com/Unity-Technologies/jsonnet-libs,Düşük popülerlik - Genel Unity paketi
ios-sdk,The deltaDNA analytics iOS SDK.,1,https://github.com/Unity-Technologies/ios-sdk,Düşük popülerlik - Genel Unity paketi
CocoaPods,deltaDNA's CocoaPods Specs repository,1,https://github.com/Unity-Technologies/CocoaPods,Düşük popülerlik - Genel Unity paketi
ShaderGraph-MasterStack-Samples,A sample project using the Universal Render Pipeline that includes examples to demo latest ShaderGraph feature - MasterStack,154,https://github.com/Unity-Technologies/ShaderGraph-MasterStack-Samples,Orta düzey popülerlik - Render veya grafik paketi
UnityTextureAccessApiExamples,Example project for Unity 2020.1+ texture data access APIs,143,https://github.com/Unity-Technologies/UnityTextureAccessApiExamples,Orta düzey popülerlik - Genel Unity paketi
ucb-android-sdks-testing,🤖Android SDK and NDK Testing for UCB,3,https://github.com/Unity-Technologies/ucb-android-sdks-testing,Düşük popülerlik - Genel Unity paketi
ucb-tests-ghostly-toast-github,Testing project for UCB. Built in 2017.4.30f1.,1,https://github.com/Unity-Technologies/ucb-tests-ghostly-toast-github,Düşük popülerlik - Genel Unity paketi
Robotics-Object-Pose-Estimation,A complete end-to-end demonstration in which we collect training data in Unity and use that data to train a deep neural network to predict the pose of a cube. This model is then deployed in a simulated robotic pick-and-place task.,298,https://github.com/Unity-Technologies/Robotics-Object-Pose-Estimation,Orta düzey popülerlik - Yapay zeka paketi
com.unity.toonshader,Unity Toon Shader ( an experimental package ),1097,https://github.com/Unity-Technologies/com.unity.toonshader,Çok popüler - Genel Unity paketi
S22.Xmpp,S22.Xmpp is an easy-to-use and well-documented .NET assembly for communicating with an XMPP server. It supports basic Instant Messaging and Presence funtionality as well as a variety of XMPP extensions.,1,https://github.com/Unity-Technologies/S22.Xmpp,Düşük popülerlik - Genel Unity paketi
simple-exec,🏃 A .NET library that runs external commands.,7,https://github.com/Unity-Technologies/simple-exec,Düşük popülerlik - Genel Unity paketi
com.unity.search.extensions,"This package contains a bunch of examples, samples and queries to be used with Unity Search.",190,https://github.com/Unity-Technologies/com.unity.search.extensions,Orta düzey popülerlik - Yapay zeka paketi
tensorflow,An Open Source Machine Learning Framework for Everyone,6,https://github.com/Unity-Technologies/tensorflow,Düşük popülerlik - Genel Unity paketi
sol-games-unity-samples,Unity code samples from the Accelerate Solutions Games team,46,https://github.com/Unity-Technologies/sol-games-unity-samples,Düşük popülerlik - Genel Unity paketi
drone-pose-estimation-navigation,Pose Estimation for drones ,17,https://github.com/Unity-Technologies/drone-pose-estimation-navigation,Düşük popülerlik - Genel Unity paketi
deploy-sourcegraph,Deploy Sourcegraph to a Kubernetes cluster for large-scale code search and intelligence,1,https://github.com/Unity-Technologies/deploy-sourcegraph,Düşük popülerlik - Genel Unity paketi
com.unity.xr-content.mars-sim-environments,The MARS Simulation environment assets (3d models + prefabs).  The raw assets are provided as a reference + building block for users but the MARS integration requires Unity MARS.,3,https://github.com/Unity-Technologies/com.unity.xr-content.mars-sim-environments,Düşük popülerlik - Genel Unity paketi
com.unity.xr-content.template-mars-basic,"The basic MARS use-case templates. Single feature setups, like single plane, tabletop, face, etc.",2,https://github.com/Unity-Technologies/com.unity.xr-content.template-mars-basic,Düşük popülerlik - Genel Unity paketi
com.unity.xr-content.template-mars-platformer,"The MARS platforming game template. This is the robot demo we've typically showed off when explaining the MARS workflow and features.  It is a dynamic, world-aware AR platformer game that will extend for as far as one can scan.",11,https://github.com/Unity-Technologies/com.unity.xr-content.template-mars-platformer,Düşük popülerlik - Yapay zeka paketi
com.unity.xr-content.template-training,A factory training template. Contains an extensible walkthrough system of conditions and triggers so that users can make their own guided experiences. The demo scene is set up to work with the MARS factory environment.,9,https://github.com/Unity-Technologies/com.unity.xr-content.template-training,Düşük popülerlik - Yapay zeka paketi
com.unity.multiplayer.samples.bitesize,A collection of smaller Bitesize samples to educate in isolation features of Netcode for GameObjects and related technologies.,369,https://github.com/Unity-Technologies/com.unity.multiplayer.samples.bitesize,Orta düzey popülerlik - Genel Unity paketi
helm-unittest,BDD styled unit test framework for Kubernetes Helm charts as a Helm plugin.,1,https://github.com/Unity-Technologies/helm-unittest,Düşük popülerlik - Genel Unity paketi
unity-mediation-cocoapods-prod,A publicly hosted Cocoapods repo for mediation SDKs,8,https://github.com/Unity-Technologies/unity-mediation-cocoapods-prod,Düşük popülerlik - Genel Unity paketi
Robotics-Warehouse,A warehouse environment for robotics simulation in Unity.,70,https://github.com/Unity-Technologies/Robotics-Warehouse,Düşük popülerlik - Genel Unity paketi
DataflowTemplates,Google-provided Cloud Dataflow template pipelines for solving simple in-Cloud data tasks,1,https://github.com/Unity-Technologies/DataflowTemplates,Düşük popülerlik - Genel Unity paketi
com.unity.services.samples.game-lobby,A sample showcasing a minimal implementation of a lobby experience using the Lobby and Relay packages.,218,https://github.com/Unity-Technologies/com.unity.services.samples.game-lobby,Orta düzey popülerlik - Genel Unity paketi
emsdk,Emscripten SDK,1,https://github.com/Unity-Technologies/emsdk,Düşük popülerlik - Genel Unity paketi
lightning-hydra-template,"PyTorch Lightning + Hydra. A very general, feature-rich template for rapid and scalable ML experimentation with best practices. ⚡🔥⚡",3,https://github.com/Unity-Technologies/lightning-hydra-template,Düşük popülerlik - Genel Unity paketi
scrcpy,Display and control your Android device,4,https://github.com/Unity-Technologies/scrcpy,Düşük popülerlik - Genel Unity paketi
godruid,An open source Golang client for Druid,1,https://github.com/Unity-Technologies/godruid,Düşük popülerlik - Genel Unity paketi
DracoUnity,Draco 3D Data Compression Unity Package,12,https://github.com/Unity-Technologies/DracoUnity,Düşük popülerlik - Genel Unity paketi
Robotics-Nav2-SLAM-Example,"An example project which contains the Unity components necessary to complete Navigation2's SLAM tutorial with a Turtlebot3, using a custom Unity environment in place of Gazebo.",339,https://github.com/Unity-Technologies/Robotics-Nav2-SLAM-Example,Orta düzey popülerlik - Yapay zeka paketi
gremlin-helm,Helm chart for deploy Gremlin client,1,https://github.com/Unity-Technologies/gremlin-helm,Düşük popülerlik - Genel Unity paketi
SZZUnleashed,"An implementation of the SZZ algorithm, i.e., an approach to identify bug-introducing commits.",2,https://github.com/Unity-Technologies/SZZUnleashed,Düşük popülerlik - Genel Unity paketi
quickstart-arcade,Arcade Classics project is a collection of lightweight single scene games inspired by early arcade games.,32,https://github.com/Unity-Technologies/quickstart-arcade,Düşük popülerlik - Genel Unity paketi
Labs,Repository containing information about Unity Labs research past and current. ,60,https://github.com/Unity-Technologies/Labs,Düşük popülerlik - Yapay zeka paketi
pdf.js,PDF Reader in JavaScript,3,https://github.com/Unity-Technologies/pdf.js,Düşük popülerlik - Genel Unity paketi
ml-agents-dodgeball-env,Showcase environment for ML-Agents,63,https://github.com/Unity-Technologies/ml-agents-dodgeball-env,Düşük popülerlik - Genel Unity paketi
dtls,DTLS 1.2 Server/Client implementation for Go,2,https://github.com/Unity-Technologies/dtls,Düşük popülerlik - Genel Unity paketi
com.unity.vs-attribution,VS Attribution package repository,3,https://github.com/Unity-Technologies/com.unity.vs-attribution,Düşük popülerlik - Genel Unity paketi
lookdev-studio,"LookDev Studio: a template for artists to import their work, and share the result with their directors, team and clients. ",70,https://github.com/Unity-Technologies/lookdev-studio,Düşük popülerlik - Genel Unity paketi
DynamicResolutionSample,A drop-in dynamic resolution script,141,https://github.com/Unity-Technologies/DynamicResolutionSample,Orta düzey popülerlik - Genel Unity paketi
gh-pr-content-checker,Action that checks whether the body or diff in a PR contains a certain word.,1,https://github.com/Unity-Technologies/gh-pr-content-checker,Düşük popülerlik - Yapay zeka paketi
electron-notarize,Notarize your macOS Electron Apps,1,https://github.com/Unity-Technologies/electron-notarize,Düşük popülerlik - Genel Unity paketi
barracuda-starter-kit,Barracuda Starter Kit project. Selected tutorials and documentation for Unity Barracuda project. ,66,https://github.com/Unity-Technologies/barracuda-starter-kit,Düşük popülerlik - Genel Unity paketi
opentelemetry-collector-contrib,Contrib repository for the OpenTelemetry Collector,2,https://github.com/Unity-Technologies/opentelemetry-collector-contrib,Düşük popülerlik - Genel Unity paketi
backstage-upstream-fork,Backstage is an open platform for building developer portals,1,https://github.com/Unity-Technologies/backstage-upstream-fork,Düşük popülerlik - Genel Unity paketi
PeopleSansPeople,Unity's privacy-preserving human-centric synthetic data generator,305,https://github.com/Unity-Technologies/PeopleSansPeople,Orta düzey popülerlik - Genel Unity paketi
udp,A connection-oriented listener over a UDP PacketConn,2,https://github.com/Unity-Technologies/udp,Düşük popülerlik - Genel Unity paketi
eslint-plugin-react,React specific linting rules for ESLint,1,https://github.com/Unity-Technologies/eslint-plugin-react,Düşük popülerlik - Genel Unity paketi
metrics,"Machine learning metrics for distributed, scalable PyTorch applications.",2,https://github.com/Unity-Technologies/metrics,Düşük popülerlik - Genel Unity paketi
paper-ml-agents,A repository to reproduce the experiments of the MA-POCA paper,18,https://github.com/Unity-Technologies/paper-ml-agents,Düşük popülerlik - Genel Unity paketi
com.unity.services.samples,A collection of working examples of Unity Gaming Services.,142,https://github.com/Unity-Technologies/com.unity.services.samples,Orta düzey popülerlik - Genel Unity paketi
com.unity.services.samples.use-cases,The collection of samples in this repo use Unity Gaming Services in a Unity project to demonstrate live gaming operations.,456,https://github.com/Unity-Technologies/com.unity.services.samples.use-cases,Orta düzey popülerlik - Genel Unity paketi
quicktype,"Generate types and converters from JSON, Schema, and GraphQL",2,https://github.com/Unity-Technologies/quicktype,Düşük popülerlik - Genel Unity paketi
UnityMeshImporter,Runtime mesh importer for Unity using AssimpNet,9,https://github.com/Unity-Technologies/UnityMeshImporter,Düşük popülerlik - Genel Unity paketi
multiplay-examples,Examples for using Unity Multiplay: https://unity.com/products/multiplay,42,https://github.com/Unity-Technologies/multiplay-examples,Düşük popülerlik - Genel Unity paketi
avro4s,Avro schema generation and serialization / deserialization for Scala,1,https://github.com/Unity-Technologies/avro4s,Düşük popülerlik - Genel Unity paketi
runtime,".NET is a cross-platform runtime for cloud, mobile, desktop, and IoT apps.",47,https://github.com/Unity-Technologies/runtime,Düşük popülerlik - Genel Unity paketi
Zenject,Dependency Injection Framework for Unity3D ,33,https://github.com/Unity-Technologies/Zenject,Düşük popülerlik - Genel Unity paketi
unity-inverse-dynamics-demo,A small project showing off the Inverse dynamics available in Unity,99,https://github.com/Unity-Technologies/unity-inverse-dynamics-demo,Düşük popülerlik - Yapay zeka paketi
ccentral4j-1,Java client library for CCentral,1,https://github.com/Unity-Technologies/ccentral4j-1,Düşük popülerlik - Genel Unity paketi
boat-attack-water,Package repo containing the water system created for the URP Boat Attack demo project.,334,https://github.com/Unity-Technologies/boat-attack-water,Orta düzey popülerlik - Yapay zeka paketi
liquibase,Main Liquibase Source,2,https://github.com/Unity-Technologies/liquibase,Düşük popülerlik - Yapay zeka paketi
ProjNet4GeoAPI,.NET Spatial Reference and Projection Engine,3,https://github.com/Unity-Technologies/ProjNet4GeoAPI,Düşük popülerlik - Genel Unity paketi
pysolotools,Python toolchain for SOLO.,40,https://github.com/Unity-Technologies/pysolotools,Düşük popülerlik - Yapay zeka paketi
kubeflow,Machine Learning Toolkit for Kubernetes,4,https://github.com/Unity-Technologies/kubeflow,Düşük popülerlik - Genel Unity paketi
sloop,Kubernetes History Visualization,1,https://github.com/Unity-Technologies/sloop,Düşük popülerlik - Genel Unity paketi
external-dns,"Configure external DNS servers (AWS Route53, Google CloudDNS and others) for Kubernetes Ingresses and Services",2,https://github.com/Unity-Technologies/external-dns,Düşük popülerlik - Genel Unity paketi
VHACD,"The V-HACD library decomposes a 3D surface into a set of ""near"" convex parts.",141,https://github.com/Unity-Technologies/VHACD,Orta düzey popülerlik - Genel Unity paketi
ui-toolkit-manual-code-examples,Unity UI Toolkit documentation code examples,468,https://github.com/Unity-Technologies/ui-toolkit-manual-code-examples,Orta düzey popülerlik - Genel Unity paketi
kubeflow-github-action,Repository for makeinga a GitHub Actions for deploying to Kubeflow. ,2,https://github.com/Unity-Technologies/kubeflow-github-action,Düşük popülerlik - Genel Unity paketi
kompose,Go from Docker Compose to Kubernetes,1,https://github.com/Unity-Technologies/kompose,Düşük popülerlik - Genel Unity paketi
kube_remediator,No description,1,https://github.com/Unity-Technologies/kube_remediator,Düşük popülerlik - Genel Unity paketi
com.unity.services.samples.matchplay,A Matchmaking with Multiplay Unity example project. Implements the Unity Matchmaking and Multiplay SDK to create an end to end matchmaking game experience.,88,https://github.com/Unity-Technologies/com.unity.services.samples.matchplay,Düşük popülerlik - Genel Unity paketi
com.unity.ml-agents,Unity ML-Agents Package,6,https://github.com/Unity-Technologies/com.unity.ml-agents,Düşük popülerlik - Genel Unity paketi
oneTBB,oneAPI Threading Building Blocks (oneTBB),2,https://github.com/Unity-Technologies/oneTBB,Düşük popülerlik - Genel Unity paketi
com.unity.cinecast.sample-wildwest,This sample showcases all the basic functionalities of Cinecast SDK.,4,https://github.com/Unity-Technologies/com.unity.cinecast.sample-wildwest,Düşük popülerlik - Genel Unity paketi
com.unity.cloud.gltfast,Efficient glTF 3D import / export library for Unity,82,https://github.com/Unity-Technologies/com.unity.cloud.gltfast,Düşük popülerlik - Genel Unity paketi
pyrra,"Making SLOs with Prometheus manageable, accessible, and easy to use for everyone!",1,https://github.com/Unity-Technologies/pyrra,Düşük popülerlik - Genel Unity paketi
saramaprom,Metrics exporter from Sarama to Prometheus.,1,https://github.com/Unity-Technologies/saramaprom,Düşük popülerlik - Genel Unity paketi
UnityDataTools,Experimental tools and libraries for reading and analyzing Unity data files.,579,https://github.com/Unity-Technologies/UnityDataTools,Popüler - Araç paketi
AppLovin-MAX-SDK-Android,No description,2,https://github.com/Unity-Technologies/AppLovin-MAX-SDK-Android,Düşük popülerlik - Genel Unity paketi
AppLovin-MAX-SDK-iOS,No description,1,https://github.com/Unity-Technologies/AppLovin-MAX-SDK-iOS,Düşük popülerlik - Genel Unity paketi
unity-relay-mirror-sample,Unity Mirror Sample project! This project demonstrates how to use Unity Transport Package (UTP) and Relay service with the Mirror Networking API.,35,https://github.com/Unity-Technologies/unity-relay-mirror-sample,Düşük popülerlik - Genel Unity paketi
OpenUSD,Universal Scene Description,8,https://github.com/Unity-Technologies/OpenUSD,Düşük popülerlik - Genel Unity paketi
distribution,"The toolkit to pack, ship, store, and deliver container content",2,https://github.com/Unity-Technologies/distribution,Düşük popülerlik - Yapay zeka paketi
com.unity.xr-content.xr-sim-environments,Source for XR Simulation Environments content pack used with AR Foundation.,21,https://github.com/Unity-Technologies/com.unity.xr-content.xr-sim-environments,Düşük popülerlik - Genel Unity paketi
opentelemetry-cpp,The OpenTelemetry C++ Client,2,https://github.com/Unity-Technologies/opentelemetry-cpp,Düşük popülerlik - Genel Unity paketi
ibus,Intelligent Input Bus for Linux/Unix,1,https://github.com/Unity-Technologies/ibus,Düşük popülerlik - Genel Unity paketi
pysolotools-fiftyone,Solo plugin to Voxel FiftyOne,16,https://github.com/Unity-Technologies/pysolotools-fiftyone,Düşük popülerlik - Genel Unity paketi
UGS-SQL-Cookbook,A collection of common SQL queries and best practices for use with Unity Gaming Services Analytics,16,https://github.com/Unity-Technologies/UGS-SQL-Cookbook,Düşük popülerlik - Genel Unity paketi
mnesia_json,No description,2,https://github.com/Unity-Technologies/mnesia_json,Düşük popülerlik - Genel Unity paketi
FlexLayout,A multi-tab layout manager,1,https://github.com/Unity-Technologies/FlexLayout,Düşük popülerlik - Genel Unity paketi
vcpkg,"C++ Library Manager for Windows, Linux, and MacOS",1,https://github.com/Unity-Technologies/vcpkg,Düşük popülerlik - Genel Unity paketi
com.unity.gis.high-precision-framework,This high precision framework is a package which allows for the easy creation of large-scale visualizations. It has the ambition of solving problems outside of the pure geospatial streaming applications.,110,https://github.com/Unity-Technologies/com.unity.gis.high-precision-framework,Orta düzey popülerlik - Genel Unity paketi
com.unity.gis.streaming-framework,A streaming framework for geospatial data,27,https://github.com/Unity-Technologies/com.unity.gis.streaming-framework,Düşük popülerlik - Genel Unity paketi
protoc-gen-bq-schema,protoc-gen-bq-schema helps you to send your Protocol Buffer messages to BigQuery.,1,https://github.com/Unity-Technologies/protoc-gen-bq-schema,Düşük popülerlik - Genel Unity paketi
lager_rsyslog,An Rsyslog backend for Lager,1,https://github.com/Unity-Technologies/lager_rsyslog,Düşük popülerlik - Genel Unity paketi
mongoose_jid,No description,1,https://github.com/Unity-Technologies/mongoose_jid,Düşük popülerlik - Genel Unity paketi
unity_web_research,"Contains intermediate and compiled WebGPU Shading Language shaders from various Unity projects, to be used for shader compiler testing and profiling by WebGPU implementers.",17,https://github.com/Unity-Technologies/unity_web_research,Düşük popülerlik - Yapay zeka paketi
jx3-terraform-gke,Jenkins X 3.x Infrastructure Git Template for Terraform and Google Cloud Platform for managing cloud resources,1,https://github.com/Unity-Technologies/jx3-terraform-gke,Düşük popülerlik - Genel Unity paketi
com.unity.demoteam.mesh-to-sdf,"A light and fast real-time SDF generator, primarily for animated characters. The dynamic SDF can be used for all sorts of VFX. Also enables hair-to-character collisions in the new hair package.",615,https://github.com/Unity-Technologies/com.unity.demoteam.mesh-to-sdf,Popüler - Yapay zeka paketi
migrate,Database migrations. CLI and Golang library.,1,https://github.com/Unity-Technologies/migrate,Düşük popülerlik - Genel Unity paketi
cost-analyzer-helm-chart,Kubecost helm chart,1,https://github.com/Unity-Technologies/cost-analyzer-helm-chart,Düşük popülerlik - Genel Unity paketi
generate-plantuml-action,Generate uml diagrams with Plantuml Server and push them to your repository.,3,https://github.com/Unity-Technologies/generate-plantuml-action,Düşük popülerlik - Genel Unity paketi
game-programming-patterns-demo,"A repo of small demos that assemble some of the well-known design patterns in Unity development to support the ebook ""Level up your code with game programming patterns""",1531,https://github.com/Unity-Technologies/game-programming-patterns-demo,Çok popüler - Genel Unity paketi
enumer,A Go tool to auto generate methods for your enums,1,https://github.com/Unity-Technologies/enumer,Düşük popülerlik - Genel Unity paketi
com.unity.asset-store-tools,"With these tools, you can prepare, validate, and package your assets for submission through publisher.unity.com.",25,https://github.com/Unity-Technologies/com.unity.asset-store-tools,Düşük popülerlik - Araç paketi
unity-gaming-services-cli,The unity gaming services (UGS) CLI is a unified command line interface tool for gaming services.,31,https://github.com/Unity-Technologies/unity-gaming-services-cli,Düşük popülerlik - Genel Unity paketi
com.unity.services.samples.friends,"A Friends service sample project, to be published to the asset store.",17,https://github.com/Unity-Technologies/com.unity.services.samples.friends,Düşük popülerlik - Genel Unity paketi
librdkafka,The Apache Kafka C/C++ library,1,https://github.com/Unity-Technologies/librdkafka,Düşük popülerlik - Genel Unity paketi
SyntheticHomes,This repository will house builds of Unity's synthetic home generator.,93,https://github.com/Unity-Technologies/SyntheticHomes,Düşük popülerlik - Genel Unity paketi
Classic-Sponza,Unity remaster of the classic Sponza scene. ,293,https://github.com/Unity-Technologies/Classic-Sponza,Orta düzey popülerlik - Genel Unity paketi
MeshSyncDCCPlugins-Pipeline,"DCC plugins for MeshSync in Unity. Supported tools: Maya, Maya LT, 3ds Max, Motion Builder, Modo, Blender, Metasequoia",6,https://github.com/Unity-Technologies/MeshSyncDCCPlugins-Pipeline,Düşük popülerlik - Araç paketi
download-artifact,No description,2,https://github.com/Unity-Technologies/download-artifact,Düşük popülerlik - Genel Unity paketi
batch-publishing-node,No description,1,https://github.com/Unity-Technologies/batch-publishing-node,Düşük popülerlik - Genel Unity paketi
com.unity.cv.synthetichumans,A package for creating Unity Perception compatible synthetic people.,106,https://github.com/Unity-Technologies/com.unity.cv.synthetichumans,Orta düzey popülerlik - Genel Unity paketi
escalus,An XMPP client library in Erlang for conveniently testing XMPP servers,2,https://github.com/Unity-Technologies/escalus,Düşük popülerlik - Genel Unity paketi
CharacterControllerSamples,Sample projects for the Unity.CharacterController package,278,https://github.com/Unity-Technologies/CharacterControllerSamples,Orta düzey popülerlik - Genel Unity paketi
FlatSharp,"Fast, idiomatic C# implementation of Flatbuffers",45,https://github.com/Unity-Technologies/FlatSharp,Düşük popülerlik - Genel Unity paketi
UnityVolumeRendering,"Volume rendering, implemented in Unity3D. Want to support my project? Donate some money to Red Cross and send me a screenshot/message/issue, and I'll be greatly motivated! :) Any amount is welcome!",17,https://github.com/Unity-Technologies/UnityVolumeRendering,Düşük popülerlik - Render veya grafik paketi
flatbuffers,FlatBuffers: Memory Efficient Serialization Library,9,https://github.com/Unity-Technologies/flatbuffers,Düşük popülerlik - Genel Unity paketi
ECS-Network-Racing-Sample,ECS multiplayer racing sample to showcase using Unity Entities and netcode with best practices,590,https://github.com/Unity-Technologies/ECS-Network-Racing-Sample,Popüler - Genel Unity paketi
rival-documentation,Documentation website for Rival - DOTS Character Controller,74,https://github.com/Unity-Technologies/rival-documentation,Düşük popülerlik - Genel Unity paketi
Volume_Lights_System,"This project demonstrates how URP's DepthNormals prepass can be used to create mesh-volume-based lights; that is, the illusion of simple lighting rendered on the backfaces of box meshes placed in a scene.",19,https://github.com/Unity-Technologies/Volume_Lights_System,Düşük popülerlik - Render veya grafik paketi
ziva-vfx-utils,No description,15,https://github.com/Unity-Technologies/ziva-vfx-utils,Düşük popülerlik - Genel Unity paketi
F3Net,"Codes for the AAAI 2020 paper ""F3Net: Fusion, Feedback and Focus for Salient Object Detection""",5,https://github.com/Unity-Technologies/F3Net,Düşük popülerlik - Yapay zeka paketi
auction-gym,AuctionGym is a simulation environment that enables reproducible evaluation of bandit and reinforcement learning methods for online advertising auctions.,4,https://github.com/Unity-Technologies/auction-gym,Düşük popülerlik - Genel Unity paketi
leaky-repo,Benchmarking repo for secrets scanning,2,https://github.com/Unity-Technologies/leaky-repo,Düşük popülerlik - Genel Unity paketi
terraform-github-actions,GitHub actions for terraform,2,https://github.com/Unity-Technologies/terraform-github-actions,Düşük popülerlik - Genel Unity paketi
com.unity.services.samples.parties,A Unity project containing assets and code creating a Game Party experience using the Lobby Service.,9,https://github.com/Unity-Technologies/com.unity.services.samples.parties,Düşük popülerlik - Yapay zeka paketi
OpenTimelineIO-C-Bindings,C bindings for the OpenTimelineIO Library (http://opentimeline.io),1,https://github.com/Unity-Technologies/OpenTimelineIO-C-Bindings,Düşük popülerlik - Genel Unity paketi
octodns-googlecloud,Google Cloud DNS provider for octoDNS,1,https://github.com/Unity-Technologies/octodns-googlecloud,Düşük popülerlik - Genel Unity paketi
pipelines,Machine Learning Pipelines for Kubeflow,4,https://github.com/Unity-Technologies/pipelines,Düşük popülerlik - Genel Unity paketi
ros2cs,"A C# (.Net) implementation of ros2 client library (rcl), enabling  communication between ros2 ecosystem and C#/.Net applications such as Unity3D",4,https://github.com/Unity-Technologies/ros2cs,Düşük popülerlik - Genel Unity paketi
AnthroNet,Unity's Privacy-Preserving Novel Human Body Model Trained Solely on Synthetic Data and Corresponding Dense Anthropometric Measurements,34,https://github.com/Unity-Technologies/AnthroNet,Düşük popülerlik - Yapay zeka paketi
WindowsDevicePortalWrapper,A client library that wraps the Windows Device Portal REST APIs.,1,https://github.com/Unity-Technologies/WindowsDevicePortalWrapper,Düşük popülerlik - Genel Unity paketi
ct-react-test,"A simple React app to interact with the commercetools APIs, fetching products and price selection logic",2,https://github.com/Unity-Technologies/ct-react-test,Düşük popülerlik - Araç paketi
hunter,CMake driven cross-platform package manager for C/C++.,2,https://github.com/Unity-Technologies/hunter,Düşük popülerlik - Genel Unity paketi
poco,"The POCO C++ Libraries are powerful cross-platform C++ libraries for building network- and internet-based applications that run on desktop, server, mobile, IoT, and embedded systems.",3,https://github.com/Unity-Technologies/poco,Düşük popülerlik - Genel Unity paketi
public-support-scripts,No description,1,https://github.com/Unity-Technologies/public-support-scripts,Düşük popülerlik - Genel Unity paketi
unity-cloud-reference-project,A Unity project for building an immersive experience to facilitate interactive real-time 3D design reviews,53,https://github.com/Unity-Technologies/unity-cloud-reference-project,Düşük popülerlik - Genel Unity paketi
zapdriver,"Blazing fast, Zap-based Stackdriver logging.",1,https://github.com/Unity-Technologies/zapdriver,Düşük popülerlik - Genel Unity paketi
unity-gaming-services-go-sdk,Golang SDK for Unity Gaming Services: https://unity.com/solutions/gaming-services,10,https://github.com/Unity-Technologies/unity-gaming-services-go-sdk,Düşük popülerlik - Genel Unity paketi
create-data-open-metadata,"Open Standard for Metadata. A Single place to Discover, Collaborate and Get your data right.",3,https://github.com/Unity-Technologies/create-data-open-metadata,Düşük popülerlik - Genel Unity paketi
terraform-google-ingress-to-gke-internal,"Terraform module for building more reliable ingresses to GKE workloads, including multi-region support",1,https://github.com/Unity-Technologies/terraform-google-ingress-to-gke-internal,Düşük popülerlik - Genel Unity paketi
terraform-google-backend-to-gke-internal,Terraform module to create Backend Service to GKE Workload,1,https://github.com/Unity-Technologies/terraform-google-backend-to-gke-internal,Düşük popülerlik - Genel Unity paketi
terraform-google-http-ingress-internal,Terraform module to build HTTP/S load balancing ingresses similar to GKE ingress automation (but better),1,https://github.com/Unity-Technologies/terraform-google-http-ingress-internal,Düşük popülerlik - Genel Unity paketi
terraform-google-certificate-map-simple-internal,Simple creation of GCP Cloud Certificate Manager maps,1,https://github.com/Unity-Technologies/terraform-google-certificate-map-simple-internal,Düşük popülerlik - Genel Unity paketi
go-lager-internal,"Logs (from golang) in JSON, easy for computers to parse, people to read, programmers to generate.  Efficient.",1,https://github.com/Unity-Technologies/go-lager-internal,Düşük popülerlik - Genel Unity paketi
tools-gcp-internal,Tools for working with GCP.  Currently mostly GCP metrics.  Includes an exporter to Prometheus.,2,https://github.com/Unity-Technologies/tools-gcp-internal,Düşük popülerlik - Araç paketi
go-tutl-internal,A Trivial Unit Testing Library (for Go),1,https://github.com/Unity-Technologies/go-tutl-internal,Düşük popülerlik - Genel Unity paketi
master,Converts protocol buffers to Avro.,1,https://github.com/Unity-Technologies/master,Düşük popülerlik - Genel Unity paketi
protobuf-avro-go,Converts protocol buffers to Avro.,1,https://github.com/Unity-Technologies/protobuf-avro-go,Düşük popülerlik - Genel Unity paketi
echozap,Public Fork - Middleware for Golang Echo framework that provides integration with Uber´s Zap logging library for logging HTTP requests,2,https://github.com/Unity-Technologies/echozap,Düşük popülerlik - Genel Unity paketi
WaterScenes,A collection of scenes showcasing usage of the new HDRP water system,201,https://github.com/Unity-Technologies/WaterScenes,Orta düzey popülerlik - Genel Unity paketi
